news_title,news_content,news_source,news_pubtime,news_url
American Vollmer announces retirement from competing,"... for the 2020 Tokyo Olympics, had a second child in 2017 and returned...(Reuters) - Five-times Olympic champion Dana Vollmer will retire from...",reuters,2019-7-29,https://www.reuters.com/article/idUSKCN1UO1ZH
FACTBOX-Sports events around the world hit by coronavirus pandemic,... by a year to avoid clashing with the Tokyo Olympics.\n\nCOURT OF ARBITRATION... and final world qualifying boxing tournaments for the Tokyo Olympics were...,reuters,2020-4-08,https://www.reuters.com/article/idUSL5N2BW10W
Athletics: Lyles gets break from uncalled false start to run fast 150,"... and the 2020 Tokyo Olympics.\nDespite the wet conditions, Bahamian Olympic... and Olympic 200m favorite leaving the starting blocks early, Lyles was given...",reuters,2019-6-16,https://www.reuters.com/article/idUSKCN1TI000
Singaporeans cheer return of golden boy Schooling,"... in the 2020 Olympics in Tokyo. \n\""Mr Schooling has been exemplary... state on Monday after winning the country's first Olympic gold medal...",reuters,2016-8-15,https://www.reuters.com/article/idUSKCN10Q0E0
REFILE-IOC chief Bach met with N.Korean leader Kim Jong Un: KCNA,"... Tokyo and 2022 Beijing Olympic Games, the North's official Korean... (Reuters) - International Olympic Committee President Thomas Bach told...",reuters,2018-3-30,https://www.reuters.com/article/idUSL3N1RD00V
Boxing-Joshua would fight behind closed doors only as last resort - Hearn,"... professional until after next year's Tokyo Olympics because opportunities... say go to the Olympics, get a medal and increase your profile...",reuters,2020-4-30,https://www.reuters.com/article/idUSL8N2CIBL4
World's fastest blind man adjusts training in coronavirus crisis,"... working towards their goal of defending their Olympic title in Tokyo... coach (former 800m Olympic champion Joaquim Cruz), will stand about 50...",reuters,2020-4-06,https://www.reuters.com/article/idUSKBN21O1KP
UPDATE 2-Cycling-Barker's gold cannot disguise lean week for Britain,"... for this year's Tokyo Olympics, with only three medals, none gold, over the first... by the end,\"" she said.\nThe points race is not an Olympic discipline in Tokyo...",reuters,2020-3-01,https://www.reuters.com/article/idUSL8N2AU0MF
Doping: WADA meeting on Russia moved from Paris to Lausanne,"... a possible Olympic ban, from Paris to the Swiss city of Lausanne due... that Russia receive a four-year Olympic ban, which would keep it out...",reuters,2019-12-02,https://www.reuters.com/article/idUSKBN1Y704K
Doping-WADA meeting on Russia moved from Paris to Lausanne,"..., including a possible Olympic ban, from Paris to the Swiss city... recommended that Russia receive a four-year Olympic ban, which would keep...",reuters,2019-12-02,https://www.reuters.com/article/idUSL8N28D037
Factbox: Sports events around the world hit by coronavirus pandemic,... by the coronavirus pandemic:\n\nOLYMPICS\n* The postponed Tokyo Olympic... Athletics has suspended Olympic qualification until December.\n\nPARALYMPICS...,reuters,2020-4-17,https://www.reuters.com/article/idUSKBN21Z1SN
Badminton-Indonesia Open among host of events suspended due to COVID-19,... evaluating the impact of the rescheduling of the Tokyo Olympics...,reuters,2020-4-06,https://www.reuters.com/article/idUSL4N2BU2LG
Ex-Japan PM Koizumi's son to be picked for Abe cabinet post,...TOKYO (Reuters) - The popular son of former Japanese prime minister... personality known as the face of Tokyo's successful bid for the 2020...,reuters,2019-9-10,https://www.reuters.com/article/idUSKCN1VV0VB
Chinese gymnasts pull out of World Cup in Australia due to coronavirus travel ban,"... points for this year's Tokyo Olympics.\n\""It has been a very challenging... Olympics and bronze at the Rio Games.\nZhang's Rio team mates You Hao...",reuters,2020-2-14,https://www.reuters.com/article/idUSKBN20902T
Scrapped Japan stadium designer says rejects copyright call,... Tokyo Olympics stadium was scrapped due to ballooning costs say... in just one of a series of embarrassments for Tokyo Olympics planners...,reuters,2016-1-14,https://www.reuters.com/article/idUSKCN0US0JG20160114
Chinese gymnasts pull out of World Cup in Australia due to coronavirus travel ban,"... qualifying points for this year's Tokyo Olympics.\n\""It has been a very... London Olympics and bronze at the Rio Games.\nZhang's Rio team mates You...",reuters,2020-2-14,https://www.reuters.com/article/idUSL4N2AF01D
"Rio showing dynamism, World Cup a confidence boost","... in seven years before making its Olympic appearance.\nTokyo, which will host...By Karolos Grohmann\nBERLIN (Reuters) - Rio de Janeiro's 2016 Olympic...",reuters,2014-9-09,https://www.reuters.com/article/idUSKBN0H40QD20140909
"UPDATE 1-Soccer-Turkey set to bid for Euro 2020, says prime minister","...(Updates with Istanbul Olympic bid reaction, Platini quotes)\nBy Mike... to Istanbul's 2020 Olympic\ncandidacy as bidding for two major events...",reuters,2012-3-22,https://www.reuters.com/article/idUSL3E8EM65B20120322
What you need to know about the coronavirus right now,... of calls for the Tokyo Olympics to be postponed. Over three-quarters... the Tokyo Olympic Games delayed because their training has been...,reuters,2020-3-24,https://www.reuters.com/article/idUSKBN21B1KI
Japan won't have new National Stadium ready for 2019 Rugby World Cup,"... to be the centerpiece for the 2020 Olympics Games in Tokyo, had been...TOKYO (Reuters) - Japan's new National Stadium has been ditched...",reuters,2015-7-17,https://www.reuters.com/article/idUSKCN0PR0K420150717
"Nikkei eases in thin trade; tax hike, Fed tapering uncertainties weigh","... from redevelopment and construction needs if\nTokyo will host the 2020 Summer Olympics.\n...TOKYO, Aug 26 (Reuters) - The Nikkei average edged down in\nvery thin...",reuters,2013-8-26,https://www.reuters.com/article/idUSL4N0GR15620130826
Japan lawmakers submit casino bill to parliament-source,"... the\nfirst resort could open in time for the Tokyo Olympics in 2020...TOKYO, Dec 5 (Reuters) - A cross-party group of Japanese\nlawmakers...",reuters,2013-12-05,https://www.reuters.com/article/idUST9N0HP01120131205
UPDATE 1-Japan confirms 14 coronavirus cases at medical centre -Kyodo,"... to avoid a health\ncrisis ahead of the Tokyo Olympics.\nThe official...(Adds another death in the seventh paragraph)\nTOKYO, March 22...",reuters,2020-3-22,https://www.reuters.com/article/idUSL4N2BF084
UPDATE 5-PM Abe asks all of Japan schools to close over coronavirus,"... to a successful Olympic Games in Tokyo starting July 24,\"" Kyodo News reported...)\nBy Daniel Leussink and Rocky Swift\nTOKYO, Feb 27 (Reuters) - Japan's...",reuters,2020-2-27,https://www.reuters.com/article/idUSL3N2AR1E9
Cities around the world light up buildings 100 days before Rio,"... flag on Wednesday to mark 100 days until the Rio Olympics.\nIn Japan..., the Brazil-themed illuminations decorated the Tokyo Metropolitan...",reuters,2016-4-27,https://www.reuters.com/article/idUSKCN0XO1JD
Volleyball-Beach volleyball event in China postponed due to coronavirus,"... in Yangzhou, China has been postponed until after the Tokyo 2020 Olympics...",reuters,2020-2-17,https://www.reuters.com/article/idUSL8N2AH4F4
What you need to know about the coronavirus right now,... vaccine\nTokyo faces a tough task in hosting the Olympics next year... a picture with a takeaway coffee cup.     \n\nHard to hold Olympics without...,reuters,2020-4-28,https://www.reuters.com/article/idUSKCN22917J
Japan's iron ladies miss U.S. hat-trick,"... in their bid to beat the Olympic champions for the third time running.\nNamed... told reporters. \""It is a good draw, looking ahead to the Olympics...",reuters,2012-4-01,https://www.reuters.com/article/idUSBRE83008B20120401
"Money no problem, Madrid tells IOC","... the International Olympic Committee (IOC) on Saturday that it could afford... to stage the 2020 Olympics if chosen as the host city, allaying fears...",reuters,2013-9-07,https://www.reuters.com/article/idUSBRE9860EN20130907
REFILE-Athletics-Javelin champion Barber keeping husband-coach busy in lockdown,"... is now \""switched off\"", with the Tokyo Olympics postponed to 2021... to hold steady and bid for the biggest prize at Tokyo next year...",reuters,2020-4-24,https://www.reuters.com/article/idUSL3N2CC1QZ
"UPDATE 6-Japan records first coronavirus death, two taxi drivers test positive","... Swift and Elaine Lies\nTOKYO, Feb 13 (Reuters) - A woman has died from....\nTwo taxi drivers, one of them in the capital Tokyo, have\nalso tested...",reuters,2020-2-13,https://www.reuters.com/article/idUSL4N2AD0VS
Fear of the unknown: Locked-down athletes face mental health challenge,"...\"" to digest the fact that his dream of defending his Olympic title in Tokyo...By Ian Ransom\nMELBOURNE (Reuters) - When Olympic swimming champion...",reuters,2020-4-08,https://www.reuters.com/article/idUSKBN21Q0PF
Fear of the unknown: Locked-down athletes face mental health challenge,"...By Ian Ransom\nMELBOURNE, April 8 (Reuters) - When Olympic swimming... \""processing\"" to digest the fact that his dream of defending his Olympic title...",reuters,2020-4-08,https://www.reuters.com/article/idUSL4N2BR1TO
PM Abe asks all of Japan schools to close over coronavirus,"... to a successful Olympic Games in Tokyo starting July 24,\"" Kyodo News reported...By Daniel Leussink and Rocky Swift\nTOKYO (Reuters) - Japan's entire...",reuters,2020-2-27,https://www.reuters.com/article/idUSKCN20L0BI
NBCUniversal CEO Jeff Shell tests positive for the coronavirus,"... of the Tokyo Olympics, NBCUniversal had planned to heavily market its...",reuters,2020-3-26,https://www.reuters.com/article/idUSKBN21D2PI
USA Rugby to file for bankruptcy,"... teams, which had previously qualified for the 2020 Tokyo Olympics...",reuters,2020-3-30,https://www.reuters.com/article/idUSKBN21H3L1
Athletics-Farah withdraws from Big Half race in London,"... in a bid to complete an Olympic hat-trick in the 10,000m race in Tokyo...Feb 5 (Reuters) - Four-time Olympic champion Mo Farah has withdrawn...",reuters,2020-2-05,https://www.reuters.com/article/idUSL4N2A5385
Burritos rise again as Taco Bell returns to Japan,"... of the Tokyo 2020 Olympics.\nThe YUM! Brands subsidiary, which sells tacos... of the Tokyo Olympics when both\nlocal and foreign visitor numbers...",reuters,2015-4-21,https://www.reuters.com/article/idUSL5N0XI3X320150421
WADA committee head urges Russia not to drag out ban appeal,... summer and send athletes to the Tokyo 2020 Olympics in the meantime... to perform at the Olympics in Tokyo next year under their own flag and national...,reuters,2019-12-13,https://www.reuters.com/article/idUSKBN1YH1MY
Nikkei plunges as much as 10% as market panic deepens; REITs pounded,"... the Tokyo Olympics and lead to a recession both at home\nand abroad...By Hideyuki Sano\nTOKYO, March 13 (Reuters) - Japan's Nikkei share...",reuters,2020-3-12,https://www.reuters.com/article/idUSL4N2B6126
Wrestling in shock as IOC wields Games axe,... in a state of shock after the International Olympic Committee (IOC) made....\nContested in the first modern Olympics in 1896 and part of the ancient...,reuters,2013-2-12,https://www.reuters.com/article/idUSBRE91B0KD20130212
World champion Kapas among nine Hungarian swimmers infected with coronavirus,"... to a virtual standstill and led to the one-year postponement of the 2020 Tokyo... Olympics. \n\""We tested everyone on the national swim team roster...",reuters,2020-4-01,https://www.reuters.com/article/idUSKBN21J583
Swimming-World champion Kapas among nine Hungarian swimmers infected with coronavirus,"... of the 2020 Tokyo Olympics.\n\""We tested everyone on the national swim team... coming in and as of Tuesday night nine were positive.\""\nOlympic hopefuls...",reuters,2020-4-01,https://www.reuters.com/article/idUSL8N2BP37C
Cycling ready to explore mixed relay,"... of cycling's development at future Olympics, International Cycling Union (UCI... by telephone from Monaco, where he is attending an International Olympic...",reuters,2014-12-08,https://www.reuters.com/article/idUSKBN0JM1TS20141208
Japanese man sentenced to life in prison for fatal stabbing on bullet train,... about safety as Tokyo prepares to host the 2020 Olympics.\nProsecutors had... of the Tokyo Summer Olympics next year. \nJapan still has capital punishment...,reuters,2019-12-18,https://www.reuters.com/article/idUSKBN1YM0L5
Sharapova seeking third Pan Pacific title,"...TOKYO (Reuters) - Nine of the world's top 10 players, including... the field for the $2.16 million tournament, organizers of the Tokyo women's...",reuters,2012-8-20,https://www.reuters.com/article/idUSBRE87J07T20120820
Japan lawmakers submit casino legalisation bill -sources,"...TOKYO, April 28 (Reuters) - Japan's pro-casino lawmakers\nhave... it was already looking difficult to build resorts in time\nfor the 2020 Tokyo...",reuters,2015-4-28,https://www.reuters.com/article/idUSL4N0XP46B20150428
Japan lawmakers submit casino legalization bill: sources,... looking difficult to build resorts in time for the 2020 Tokyo Olympics...TOKYO (Reuters) - Japan's pro-casino lawmakers have submitted...,reuters,2015-4-28,https://www.reuters.com/article/idUSKBN0NJ0OQ20150428
