news_title,news_content,news_source,news_pubtime,news_url
The newest Olympic swag: underwear by Kim Kardashian,"Kim Kardashian West's underwear and shapewear company, Skims, will outfit Team USA in the 2021 Tokyo Olympics....",Quartz,2021/6/29,https://qz.com/2026772/kim-kardashian-underwear-line-skims-lands-us-team-olympic-deal/
Olympic Honcho Details 'Specific Job' for Miami Heat Star,Miami Heat star center Bam Adebayo will proudly represent the United States next month at the Tokyo Olympics....,Heavy.com,2021/6/29,https://heavy.com/sports/miami-heat/bam-adebayo-olympic-team/
Biden To Skip Tokyo Olympics,"President Joe Biden will not travel to Tokyo, Japan for the 2021 Summer Olympics....",The Daily Caller,2021/6/29,https://dailycaller.com/2021/06/29/biden-skip-tokyo-olympics/
'Swayamsevak' on Medal for Volunteers of 2020 Tokyo Olympics? No!,The image is of a product available on eBay and it's not an official 2020 Tokyo Olympics medal....,The Quint,2021/6/29,https://www.thequint.com/news/webqoof/swayamsevak-written-on-medal-for-volunteers-of-2020-tokyo-olympics-fact-check
Mary Kom¨s Fist of Fury Beckons Golden Farewell,"With experience her primary weapon, Mary Kom aspires to stake claim at gold in her final hurrah at Tokyo Olympics....",The Quint,2021/6/29,https://www.thequint.com/sports/boxing/mary-koms-fist-of-fury-beckons-golden-farewell
"Olympic-Bound Toor Wins Gold, Sets Record in Inter-State Athletics",Tajinder Pal Singh Toor had achieved Tokyo Olympics qualification mark of 21.10m with a record throw of 21.49m....,The Quint,2021/6/29,https://www.thequint.com/sports/olympic-sports/olympic-bound-toor-wins-gold-sets-record-in-inter-state-athletics-2
Olympic Thrower Who Turned Away From American Flag Pushes Back After Criticism,"After qualifying for the Tokyo Olympics by finishing third in the US Olympic track and field trials on Saturday, hammer thrower Gwen Berry faced away from the American flag during the playing of the National Anthem....",The Gateway Pundit,2021/6/29,https://www.thegatewaypundit.com/2021/06/olympic-thrower-turned-away-american-flag-pushes-back-criticism/
76ers' Ben Simmons Opts to Not Play for Australia at 2021 Tokyo Olympics,Philadelphia 76ers star Ben Simmons won't represent Australia in the 2020 Summer Olympics in Tokyo. Basketball Australia...,Bleacher Report,2021/6/29,https://bleacherreport.com/articles/10006652-76ers-ben-simmons-opts-to-not-play-for-australia-at-2021-tokyo-olympics
"Team USA Director Explains Julius Randle Snub, Defends Kevin Love Pick","Both forward Julius Randle and the New York Knicks franchise walked out of the 2020-2021 season decorated in awards and honors, but neither party will be involved in the upcoming Olympics in Tokyo this summer....",Heavy.com,2021/6/29,https://heavy.com/sports/new-york-knicks/team-usa-director-explains-julius-randle-snub-defends-kevin-love-pick/
Patty Mills throws his support behind Ben Simmons,"Olympics: Boomer Patty Mills has thrown his support around Ben Simmons, after the young Aussie officially withdrew from the Tokyo Olympics to work on his game....",news.com.au,2021/6/29,https://www.news.com.au/sport/more-sports/patty-mills-throws-his-support-behind-ben-simmons/video/68d8de227d2e0f44f709a891cf4739b7
Sixers' Ben Simmons Makes Expected Final Decision: Report,Philadelphia 76ers All-Star guard Ben Simmons won't be traveling to Tokyo this summer to play for Team Australia in the 2020 Summer Olympics....,Heavy.com,2021/6/28,https://heavy.com/sports/philadelphia-76ers/ben-simmons-tokyo-olympics/
Kim Kardashian's SKIMS to Be Team USA's Official Loungewear for Tokyo Olympics,"SKIMS, the undergarment clothing line created by Kim Kardashian, has been chosen as the official loungewear for Team USA during the Tokyo Olympics. ......",Bleacher Report,2021/6/28,https://bleacherreport.com/articles/10006635-kim-kardashians-skims-to-be-team-usas-official-loungewear-for-tokyo-olympics
Meet the U.S. Gymnasts Who Will Have You Flipping Out at the Tokyo Olympics,"They've punched their tickets to Tokyo! Get to know the fierce group of gymnasts who will be repping the red, white and blue at the 2020 Olympics....",E News,2021/6/28,https://www.eonline.com/news/1283911/meet-the-u-s-gymnasts-who-will-have-you-flipping-out-at-the-tokyo-olympics
Simmons bomb is bad news for Australia,Basketball star Ben Simmons has officially withdrawn from the Australian squad for the Tokyo Olympics....,news.com.au,2021/6/28,https://www.news.com.au/sport/olympics/ben-simmons-officially-pulls-out-of-tokyo-olympics/news-story/dc5bbb42a9668330871beddd810ad758
White House: Biden to skip Tokyo Olympics,"President Joe Biden will not attend the Tokyo Olympics this summer, the White House said, turning down an invitation by the Japanese government amid reports that first lady Jill Biden could lead the U.S. delegation in his place....",Washington Examiner,2021/6/28,https://www.washingtonexaminer.com/news/white-house-biden-tokyo-olympics
Added Restrictions and Testing For Indians at Tokyo Olympics,Indian contingent travelling to Tokyo Olympics will have restricted access to training for the first three days....,The Quint,2021/6/28,https://www.thequint.com/sports/olympic-sports/2020-tokyo-olympics-indians-quarantine-and-training-rules
"'Keep an Eye' on Heat Star Recruiting Bradley Beal to Miami, Analyst Says",Miami Heat star Bam Adebayo has the ability to recruit Wizards' Bradley Beal to Miami while they play together at the 2020 Tokyo Olympics....,Heavy.com,2021/6/28,https://heavy.com/sports/miami-heat/bam-adebayo-bradley-beal-olympics/
Serena Williams has joined the growing list of tennis' biggest stars who will skip the Tokyo Olympics,Serena Williams has joined the growing list of tennis stars who will skip the Tokyo Olympics. Rafael Nadal and Dominic Theim have both already dropped out....,Business Insider India,2021/6/28,https://www.businessinsider.in/sports/news/serena-williams-has-joined-the-growing-list-of-tennis-biggest-stars-who-will-skip-the-tokyo-olympics/articleshow/83928360.cms
"YouTube TV Adds 4K Package, 5.1 Dolby Audio & Other Features Ahead Of Tokyo Olympics","YouTube TV is rolling out an option for streaming in 4K as well as enhancements like 5.1 Dolby Audio, with the aim of improving the experience of watching next month's Tokyo Olympics. The new......",Deadline Hollywood,2021/6/28,https://deadline.com/2021/06/youtube-tv-4k-resolution-dolby-audio-tokyo-olympics-1234781749/
YouTube TV adds a $20 monthly upgrade for 4K support and offline viewing,"With less than a month to go before the Olympics kick off in Tokyo, cord-cutting services like YouTube TV are attempting to woo new subscribers who are looking for a way to watch summer sports. But whether or not you're eager to watch Simone Biles def...",TechCrunch,2021/6/28,https://techcrunch.com/2021/06/28/youtube-tv-enhances-audio-and-video-features/
Olympian Kerron Clement describes hardships facing track and field athletes,"Olympic American track and field athlete, Kerron Clement, joins Yahoo Finance to discuss the impact of COVID on the Tokyo Olympics, how new shoe technology is changing the track & field landscape, and Nike's monopoly on the track and field events at t...",Yahoo Finance,2021/6/28,https://finance.yahoo.com/video/olympian-kerron-clement-describes-hardships-152323149.html
"Jill Biden Will Represent The United States At The Tokyo Olympics, Take Diplomatic Meetings","First Lady Jill Biden -- not President Joe Biden or Vice President Kamala Harris -- will reportedly travel to Tokyo, Japan, for the 2020 Summer Olympics,...",Daily Wire,2021/6/28,https://www.dailywire.com/news/jill-biden-will-represent-the-united-states-at-the-tokyo-olympics-take-diplomatic-meetings
NBC Olympics Selects Anne Klein as a Wardrobe Provider During its Coverage of the 2020 Tokyo Olympics,"NBC Olympics, a division of the NBC Sports Group, has selected American iconic fashion brand Anne Klein to outfit NBC commentators Mary Carillo and Andrea Joyce for its production of the Games of the XXXII Olympiad, which take place in Tokyo, Japan, from ...",Yahoo Finance,2021/6/28,https://finance.yahoo.com/news/nbc-olympics-selects-anne-klein-123100229.html
Australia's Rugby Sevens rivals revealed,World Rugby and Tokyo 2020 have confirmed the pools for the women's and men's Rugby Sevens events at the upcoming Olympics....,news.com.au,2021/6/28,https://www.news.com.au/sport/olympics/pools-announced-for-rugby-sevens-at-tokyo-olympics/news-story/494227edc9020f74eecf6516af9a1b8f
"Srihari Nataraj breaches Olympic 'A' cut, awaits FINA's confirmation",Ace Indian swimmer Srihari Nataraj on Sunday breached the A standard time of 53.85 seconds for the Tokyo Games by clocking 53.77s in the men's 100m backstroke at the Sette Colli Trophy but his participation in the Olympics will be confirmed only if FI...,NewsBytes,2021/6/28,https://www.newsbytesapp.com/news/sports/srihari-nataraj-breaches-olympic-a-cut/story
Japan Tightens COVID Rules for Olympic Athletes From 6 Nations,The new rules for 6 South Asian countries including India at the Tokyo Olympics take effect from 1 July....,The Quint,2021/6/28,https://www.thequint.com/sports/olympic-sports/japan-tightens-covid-rules-for-olympic-athletes-from-6-nations
'Surreal' moment Aussies ended Olympic drought,"With just 25 days to go, Australia secured the final quota spot of the men's beach volleyball at the Tokyo Olympics....",news.com.au,2021/6/28,https://www.news.com.au/sport/olympics/australian-tokyo-olympic-team-mens-beach-volleyball-fill-final-quota-spot/news-story/d1bb6af958a22981b19af1d80d0a0358
Olympics-Fencing-Resurgent South Korea fencers aim for gold,"Olympic fencing has long been dominated by Europe but the tide may turn at the Tokyo Olympics with South Korea presenting a line-up of strong players who could put Asia on the map. Although South Korea will miss out on the team foil events, it will compet...",Yahoo News,2021/6/28,https://news.yahoo.com/olympics-fencing-resurgent-south-korea-013516552.html
Olympics-Modern Pentathlon-Old faces usher in a new era,It is called modern pentathlon but it is the old guard looking poised to go out in a blaze of glory at the Tokyo Olympics and usher in a new vibrant made-for-television era for the sport as it undergoes an overhaul for the 2024 Paris Games. Modelled after...,Yahoo News,2021/6/28,https://news.yahoo.com/olympics-modern-pentathlon-old-faces-013252590.html
Olympics-Triathlon-Young guns signal changing of the guard,Triathlon's young guns went into lockdown gently knocking at the elite door but emerged by smashing it off its hinges and storming through to totally change the sport's landscape heading into the Tokyo Olympics. All professional sport takes place ...,Yahoo News,2021/6/28,https://news.yahoo.com/olympics-triathlon-young-guns-signal-012413549.html
Olympics-Archery-South Korea's eyes set on extending dominance in Tokyo,"South Korea will look to extend its reign as the dominant force in archery at the Tokyo Olympics and will target a ninth successive gold in the women's team event. Having won 23 golds, nine silvers and seven bronze medals, South Korea is by far the mo...",Yahoo News,2021/6/28,https://news.yahoo.com/olympics-archery-south-koreas-eyes-012110499.html
Serena Williams says she's skipping Tokyo Olympics,Tennis star Serena Williams announced on Sunday that she would not be competing in the Tokyo Olympics....,The Hill,2021/6/27,https://thehill.com/blogs/in-the-know/in-the-know/560456-serena-williams-says-shes-skipping-tokyo-olympics
