news_title,news_content,news_source,news_pubtime,news_sentiment,news_url
国际奥委会最新发声建议运动员打疫苗，但东京奥运会还是“悬”,"东方网·纵相新闻记者 钟书毓 据日本共同社27日消息，国际奥委会（IOC）于当地时间26日表示，将建议东京奥运会和残奥会的参赛运动员及相关人员，在访日前接种疫苗，但不强制必须接种。 国际奥委会在认为
 ... 心有余而力不足的局面。 世卫组织卫生紧急项目负责人迈克尔·瑞安在25日明确表示，参加东京奥运会的运动员不应享有接种新冠疫苗的优先权，尤其不应当在医务工作者和老年人之前“插队”接种疫苗。 瑞安还表示，世卫组织将继续
 ... 奥运会如期举办的支持力度都是国际奥组委及日本政府需要面对的难题。 还有一个迫在眉睫的难题，就是东京奥运会运动员参赛资格的确定。根据规则，共有3万余名运动员参加东京奥运会各项角逐，但目前拿到东京奥运会
 ... ",江西网络广播电视台,2021-01-27,0.0,http://pc.yun.jxntv.cn/p/390825.html
12朵金花打天下！中国女排集训结束，郎平：压力与动力并存！,"中国女排2021年备战东京奥运会首次集训暂告一段落，在经过了中国女排超级联赛的严格选兵之后，中国女排国家队的集训阵容壮大不少。除了主力阵容以及铁打的替补球员以外，也出现了几位年轻的面孔，从整体集训名单来看，中国女排东京奥运会的阵容已经水落石出。而在春节之后全队将奔赴福建漳州基地举行奥运会备战最后冲刺阶段，接下来中国女排几项重要的赛事有东京奥运会模拟赛、国家女排联赛等，通过这次封闭集训，你对中国女排有哪些期待呢？众所周知，中国女排的知名度在中国体育界乃至世界体坛都很高，这些年来一直是世界女排几大强队之一，目前世界排名高居第一。中国女排东京奥运会主力阵容基本不变，但是如何通过集训来提高替补队员的
 ... ",百家号,2021-02-08,0.0,https://baijiahao.baidu.com/s?id=1691102935676504980&wfr=spider&for=pc
女排奥运名单又变动？3黑马杀出重围打动郎平，强力接应前景不妙,"东京奥运会对于中国女排来说是最重要的一项比赛，如果中国女排能够在东京奥运会上夺得冠军，郎平和她的弟子们将会再次书写新的辉煌。当然想要夺得东京奥运会的冠军，中国女排必须还要付出更多的努力，尤其是在阵容
 ... 世界杯夺冠的班底，如果不出现大的转变，中国女排很有可能以2019年世界杯的班底为阵容参加东京奥运会。虽然球迷们认为中国女排的大名单应该不会有什么变动了，但是中国队的大名单很有可能还会迎来变动。 从中
 ... 状态延续下去，真的有可能参加奥运会。 如果这三位球员能够参加东京奥运会的比赛，对于她们来说将会实现自己的梦想，但是中国女排国家队的竞争是非常激烈的，想要顺利入围奥运会的参赛阵容并不容易。在中国女排国家队
 ... ",百家号,2021-02-10,0.0,https://baijiahao.baidu.com/s?id=1691185279426048101
多一手准备 多一分底气（体坛观澜）,"小学奥数题，形容观众多的成语，般若关中老人 从办赛、参赛、观赛等方面来看，奥运备战都注定将不同过往。中国体育健儿更需要针对可能出现的情况充分准备，以更从容地迎接东京奥运会的到来在东京奥运会时间表上，距离开幕还有不足半年，然而赛事组织运行、参赛资格获取等多方面工作还存在变数。面对不确定性，中国体育健儿更需要针对可能出现的情况充分准备，以更从容地迎接东京奥运会的到来。“入场券”的获取已进入冲刺阶段。要尽可能把握住每一次争取参赛名额的机会，让更多选手能够站上东京奥运会的舞台。目前，仍有39%的参赛资格将通过各项目资格赛及世界排名产生。不少项目的资格赛和世界排名规则都已根据实际情况进行调整，且仍存在
 ... ",泛储网,2021-02-10,0.0,http://www.fanchuhou.com/junshi/3073311.html
"女排奥运名单又变动?3黑马杀出重围打动郎平,强力接应前景不妙","东京奥运会对于中国女排来说是最重要的一项比赛，如果中国女排能够在东京奥运会上夺得冠军，郎平和她的弟子们将会再次书写新的辉煌。当然想要夺得东京奥运会的冠军，中国女排必须还要付出更多的努力，尤其是在阵容
 ... 世界杯夺冠的班底，如果不出现大的转变，中国女排很有可能以2019年世界杯的班底为阵容参加东京奥运会。虽然球迷们认为中国女排的大名单应该不会有什么变动了，但是中国队的大名单很有可能还会迎来变动。 从中
 ... 状态延续下去，真的有可能参加奥运会。 如果这三位球员能够参加东京奥运会的比赛，对于她们来说将会实现自己的梦想，但是中国女排国家队的竞争是非常激烈的，想要顺利入围奥运会的参赛阵容并不容易。在中国女排国家队
 ... ",新浪财经-滚动新闻,2021-02-10,0.0,http://k.sina.com.cn/article_7031144506_1a316c03a00100q2cn.html
东京奥运会近日密集发布新闻重申如期举行,"国际奥委会主席巴赫在27日的新闻发布会上表示，国际奥委会正“全力以赴”确保东京奥运会的举行。据新华社北京1月28日电 国际奥委会主席巴赫28日在接受新华社视频连线专访时再次表达了对东京奥运会如期举办的信心，同时强调确保安全是第一要务。 28日，东京奥组委主席森喜朗与国际奥委会主席巴赫进行电话会议，之后表示，日本政府内部有人提议限制东京奥运会的现场观看人数，只限于居住在日本的人，所以在进行各种模拟
 ... 与此同时日本广播协会28日发布一项调查结果，来自100家企业调查显示六成日本企业主张今年夏天应按期举办东京奥林匹克运动会。其中48家企业支持东京奥运会如期开幕，但应缩小规模。13家企业主张对原有方案稍做
 ... ",搜狐网,2021-01-29,0.0,http://www.sohu.com/a/447406542_120931226
国际奥委会最新发声建议运动员打疫苗，但东京奥运会还是“悬”,"东方网·纵相新闻记者 钟书毓 据日本共同社27日消息，国际奥委会（IOC）于当地时间26日表示，将建议东京奥运会和残奥会的参赛运动员及相关人员，在访日前接种疫苗，但不强制必须接种。 国际奥委会在认为
 ... 心有余而力不足的局面。 世卫组织卫生紧急项目负责人迈克尔·瑞安在25日明确表示，参加东京奥运会的运动员不应享有接种新冠疫苗的优先权，尤其不应当在医务工作者和老年人之前“插队”接种疫苗。 瑞安还表示，世卫组织将继续
 ... 奥运会如期举办的支持力度都是国际奥组委及日本政府需要面对的难题。 还有一个迫在眉睫的难题，就是东京奥运会运动员参赛资格的确定。根据规则，共有3万余名运动员参加东京奥运会各项角逐，但目前拿到东京奥运会
 ... ",网易,2021-01-27,0.0,https://www.163.com/dy/article/G1CENNMF05503FCU.html?f=post2020_dy_recommends
东京奥运会近日密集发布新闻强调如期举行的信心,"国际奥委会主席巴赫在27日的新闻发布会上表示，国际奥委会正“全力以赴”确保东京奥运会的举行。据新华社北京1月28日电 国际奥委会主席巴赫28日在接受新华社视频连线专访时再次表达了对东京奥运会如期举办的信心，同时强调确保安全是第一要务。 28日，东京奥组委主席森喜朗与国际奥委会主席巴赫进行电话会议，之后表示，日本政府内部有人提议限制东京奥运会的现场观看人数，只限于居住在日本的人，所以在进行各种模拟
 ... 与此同时日本广播协会28日发布一项调查结果，来自100家企业调查显示六成日本企业主张今年夏天应按期举办东京奥林匹克运动会。其中48家企业支持东京奥运会如期开幕，但应缩小规模。13家企业主张对原有方案稍做
 ... ",腾讯新闻网,2021-01-29,0.0,https://new.qq.com/omn/20210129/20210129A02BAV00
女排4大主力将谢幕！大换血计划悄然开启，朱婷或迎来新搭档,"中国女排国家队正在全力备战东京奥运会的比赛，东京奥运会能否举办，现在让球迷们非常担忧。从目前的情况来看，虽然东京奥运会面临一定的困难，但是正常举办也是大概率事件，所以中国女排的姑娘们不要考虑其他的
 ... 说的四名球员都是中国女排国家队曾经或者是现在的主力选手，但是她们在东京奥运会结束之后大概率会谢幕，退出中国女排国家队，这四名球员分别是二传手丁霞、副攻手颜妮、接应二传曾春蕾和自由人林莉。丁霞和颜妮是
 ... 。 球迷们对中国女排的四大主力还是非常舍不得，但是考虑到这四位选手的年龄和身上的伤病问题，继续留在中国女排国家队征战巴黎奥运会的可能性已经微乎其微，所以球迷们也要正确看待这件事情。东京奥运会马上就要开始
 ... ",新浪财经,2021-01-28,0.0,http://cj.sina.com.cn/articles/view/7472970353/1bd6c7a7100100wts3
国际奥委会主席巴赫：全力确保东京奥运会举行 鼓励运动员接种疫苗,"中新社北京1月28日电 瑞士当地时间27日，国际奥委会举行执行委员会会议，国际奥委会主席巴赫在会后举行的新闻发布会上表示，国际奥委会正全力以赴确保东京奥运会的举行。 当地时间2020年10月21日，东京奥运会和残奥会组织委员会在东京向媒体公开了，观众等进入赛场时通过的行李安检区运营的实证试验。 受新冠肺炎疫情影响，原定于2020年7月举行的东京奥运会推迟至2021年。然而进入2021年后，日本国内疫情反弹，确诊病例增多，加之全球疫情依然未能得到有效遏制，关于取消东京奥运会的声音越来越多。 巴赫表示，没有人能够预估今年7月份全球疫情形势，但类似于取消奥运会的言论严重伤害了正在备战中的运动员
 ... ",华夏经纬网,2021-01-29,0.0,http://www.huaxia.com/xw/gjxw/2021/01/6618020.html
女排4大主力将谢幕！大换血计划悄然开启，朱婷或迎来新搭档,"中国女排 国家队正在全力备战东京奥运会的比赛，东京奥运会能否举办，现在让球迷们非常担忧。从目前的情况来看，虽然东京奥运会面临一定的困难，但是正常举办也是大概率事件，所以中国女排的姑娘们不要考虑其他的
 ... 们说的四名球员都是中国女排国家队曾经或者是现在的主力选手，但是她们在东京奥运会结束之后大概率会谢幕，退出中国女排国家队，这四名球员分别是二传手丁霞、副攻手颜妮、接应二传 曾春蕾 和自由人林莉。丁霞和颜
 ... 在东京奥运会结束之后退出中国女排国家队。中国女排的换血计划其实已经悄然开启，目前中国女排有多名年轻的选手在国家队进行集训，她们也是未来中国女排的主力选手。 如果中国女排的四位老将在奥运会之后选择谢幕
 ... ",懂车帝,2021-01-27,0.0,https://www.dongchedi.com/ugc/article/6922212487051936268
女排奥运名单杀出黑马？2大球星成为幸运儿，2大老将或悲情落幕,"为了全力备战东京奥运会的比赛， 中国女排 一直在进行封闭性训练。本次封闭性训练，中国 女排 可谓精英尽出，很多有实力的选手都入选了本次集训。通过这次集训，她们也能够全面提升自己的能力水平，为东京奥运会做好准备。中国女排的姑娘们都希望能够参加奥运会的比赛，但是奥运会的名额是有限制的，有些球员注定不会出现在东京奥运会的赛场上。 球迷们非常好奇中国女排奥运会的12人大名单到底是什么样子的 啊？从目前的
 ... 能力。而对两位球员来说，由于接应二传曾春蕾退出，她们两个人进军奥运会的概率已经大大增加。 如果 刘晏含 和栗垚两位球员都能够进入到中国女排参加东京奥运会的阵容之中，那么有两位老将有可能会悲情谢幕
 ... ",懂车帝,2021-01-27,0.0,https://www.dongchedi.com/ugc/article/6922243575229071875
